date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:02	118649/118649	---M--	200	added ('OK')	image/jpeg	etag:%221cf79-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/5388aadd-aa18-4f5a-9b3e-419fc0a8641a.jpg	./wp-content/uploads/2018/02/5388aadd-aa18-4f5a-9b3e-419fc0a8641a/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:32:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2020:32:02%20GMT	http://wpnick.rfslocal.site/?p=833	./index/index-7.html	(from http://wpnick.rfslocal.site/tour/)
16:32:04	34994/34994	---M--	200	added ('OK')	image/jpeg	etag:%2288b2-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/decova.jpg	./wp-content/uploads/2018/02/decova/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:32:06	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2020:32:04%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Ftour%2F&format=xml	./wp-json/oembed/1.0/embed/index-7.html	(from http://wpnick.rfslocal.site/tour/)
16:32:07	2244/2244	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2020:32:04%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fcontact%2F	./wp-json/oembed/1.0/embed/index-8.json	(from http://wpnick.rfslocal.site/contact/)
16:32:08	1012/1012	U--M-Z	200	updated ('OK')	text/css	etag:%223f4-58ca42ffea239-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-997.css?ver=1562011691	./wp-content/uploads/elementor/css/post-997/index.css	(from http://wpnick.rfslocal.site/contact/)
16:32:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2020:32:07%20GMT	http://wpnick.rfslocal.site/?p=997	./index/index-8.html	(from http://wpnick.rfslocal.site/contact/)
16:32:08	110894/110894	---M--	200	added ('OK')	image/jpeg	etag:%221b12e-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/jdch25logo.jpg	./wp-content/uploads/2018/02/jdch25logo/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:32:08	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2020:32:08%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fcontact%2F&format=xml	./wp-json/oembed/1.0/embed/index-8.html	(from http://wpnick.rfslocal.site/contact/)
16:32:15	300480/300480	---M--	200	added ('OK')	image/jpeg	etag:%22495c0-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/1200px-Nova_Library_West.jpg	./wp-content/uploads/2018/02/1200px-Nova_Library_West/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:32:43	123759/123759	---M--	200	added ('OK')	image/jpeg	etag:%221e36f-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23736208_10155870421552486_8965254411791819778_o.jpg	./wp-content/uploads/2018/02/23736208_10155870421552486_8965254411791819778_o/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
16:32:44	165895/165895	---M--	200	added ('OK')	image/jpeg	etag:%2228807-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/BW.jpg	./wp-content/uploads/2018/02/BW/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
16:32:47	168115/168115	---M--	200	added ('OK')	image/jpeg	etag:%22290b3-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23800287_10155870422607486_9170199490454666928_o.jpg	./wp-content/uploads/2018/02/23800287_10155870422607486_9170199490454666928_o/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
16:32:52	34962/34962	---M--	200	added ('OK')	image/jpeg	etag:%228892-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/71833_454365242485_6500667_n.jpg	./wp-content/uploads/2018/02/71833_454365242485_6500667_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-827.css?ver=1562011627)
16:32:54	45760/45760	---M--	200	added ('OK')	image/jpeg	etag:%22b2c0-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/15826333_10209982033802451_3996939962314614449_n.jpg	./wp-content/uploads/2018/02/15826333_10209982033802451_3996939962314614449_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
16:32:57	47208/47208	---M--	200	added ('OK')	image/jpeg	etag:%22b868-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10365959_10152424476577486_1468875726449011548_n.jpg	./wp-content/uploads/2018/02/10365959_10152424476577486_1468875726449011548_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-827.css?ver=1562011627)
16:33:04	282394/282394	---M--	200	added ('OK')	image/jpeg	etag:%2244f1a-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23783855_10155870424332486_6813117622747406122_o.jpg	./wp-content/uploads/2018/02/23783855_10155870424332486_6813117622747406122_o/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
16:33:18	67223/67223	---M--	200	added ('OK')	image/jpeg	etag:%2210697-5653919909400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/1966802_10152787842172486_5224266586438690859_n.jpg	./wp-content/uploads/2018/02/1966802_10152787842172486_5224266586438690859_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-833.css?ver=1562011682)
16:33:32	41470/41470	---M--	200	added ('OK')	image/jpeg	etag:%22a1fe-56561553f5400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/19959087_10155494355562486_1455817704749568356_n-1.jpg	./wp-content/uploads/2018/02/19959087_10155494355562486_1455817704749568356_n-1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-997.css?ver=1562011691)
16:33:34	195861/195861	---M--	200	added ('OK')	image/jpeg	etag:%222fd15-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/nbc.jpg	./wp-content/uploads/2018/02/nbc/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-829.css?ver=1562011637)
16:33:40	228728/228728	---M--	200	added ('OK')	image/jpeg	etag:%2237d78-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/photo.jpg	./wp-content/uploads/2018/02/photo/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-835.css?ver=1562011643)
16:37:40	3240695/3240695	---M--	200	added ('OK')	image/jpeg	etag:%223172f7-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/IMG_5831-1.jpg	./wp-content/uploads/2018/02/IMG_5831-1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-831.css?ver=1562011668)
